序号,代码,名称,收盘价,涨跌幅,买方机构数,卖方机构数,机构买入总额,机构卖出总额,机构买入净额,市场总成交额,机构净买额占总成交额比,换手率,流通市值,上榜原因,上榜日期
1160,300706,阿石创,80.7,6.0447,1,4,50003796.0,124872634.2,-74868838.2,2895772826,-2.585452751258,34.2717,91.86,日换手率达到30%的前5只证券,2026-06-16
1161,603906,龙蟠科技,29.1,5.9723,0,1,0.0,75156757.0,-75156757.0,5927922457,-1.267843119494,14.7087,163.83,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-24
1162,688268,华特气体,249.09,13.7086,0,1,0.0,75780225.81,-75780225.81,7590892400,-0.998304571015,14.0319,318.04,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2026-06-23
1163,301329,信音电子,31.38,20.0,2,4,38605346.29,114927872.43,-76322526.14,805234336,-9.478300008806,44.8401,18.81,日涨幅达到15%的前5只证券,2026-06-01
1164,301329,信音电子,31.38,20.0,2,4,38605346.29,114927872.43,-76322526.14,805234336,-9.478300008806,44.8401,18.81,日换手率达到30%的前5只证券,2026-06-01
1165,600961,株冶集团,33.1,4.4164,0,1,0.0,76774707.0,-76774707.0,7498271905,-1.023898679225,17.7373,248.85,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-23
1166,601958,金钼股份,25.52,10.0,0,2,0.0,76889799.0,-76889799.0,1489304308,-5.162799743946,0.5052,823.43,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-12
1167,002354,天娱数科,7.73,9.9573,1,3,97216579.12,175561764.23,-78345185.11,2771301815,-2.827017421414,23.0276,125.67,日涨幅偏离值达到7%的前5只证券,2026-06-18
1168,002580,圣阳股份,25.51,10.0043,1,3,127011098.29,205479159.89,-78468061.6,4604146189,-1.70429127093,28.8643,115.39,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-24
1169,002779,中坚科技,74.81,-9.4639,3,4,35159291.54,114679979.5,-79520687.96,514242130,-15.463666495003,3.946,124.04,日振幅值达到15%的前5只证券,2026-06-22
1170,002779,中坚科技,74.81,-9.4639,3,4,35159291.54,114679979.5,-79520687.96,514242130,-15.463666495003,3.946,124.04,日跌幅偏离值达到7%的前5只证券,2026-06-22
1171,301563,云汉芯城,191.0,1.5849,4,4,62743897.78,144739549.22,-81995651.44,1133599455,-7.233211967273,31.6869,36.55,日换手率达到30%的前5只证券,2026-06-17
1172,600726,华电能源,10.39,7.0031,0,1,0.0,82093133.0,-82093133.0,5751681568,-1.427289254967,7.5796,776.69,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2026-06-04
1173,002081,金螳螂,6.78,10.0649,1,2,118268092.0,202036785.95,-83768693.95,6292407852,-1.331266121337,23.9575,179.28,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-01
1174,000811,冰轮环境,44.97,1.7651,4,3,298957790.37,383531092.3,-84573301.93,4419304483,-1.913724258089,10.3841,439.98,日振幅值达到15%的前5只证券,2026-06-23
1175,002421,达实智能,4.74,-2.8689,2,3,90212155.0,175119346.15,-84907191.15,2343780916,-3.622659036533,24.3765,94.96,日换手率达到20%的前5只证券,2026-06-04
1176,601636,旗滨集团,8.67,10.0254,1,2,23982104.34,109033053.0,-85050948.66,563774050,-15.085999197728,2.1978,256.52,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2026-06-17
1177,688333,铂力特,107.28,20.0,0,2,0.0,85847594.87,-85847594.87,3341674200,-2.568999541308,11.7164,294.29,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-18
1178,000509,华塑控股,4.32,-10.0,2,4,32197159.0,118860682.0,-86663523.0,709367289,-12.21701710015,14.8017,46.36,日振幅值达到15%的前5只证券,2026-06-10
1179,000509,华塑控股,4.32,-10.0,2,4,32197159.0,118860682.0,-86663523.0,709367289,-12.21701710015,14.8017,46.36,日跌幅偏离值达到7%的前5只证券,2026-06-10
1180,002971,和远气体,56.78,-2.1541,3,3,154914171.8,243169589.2,-88255417.4,2411831153,-3.659270147922,28.1433,88.8,日换手率达到20%的前5只证券,2026-06-15
1181,000539,粤电力A,7.4,-9.9757,1,3,37406503.0,127018035.27,-89611532.27,1934739931,-4.631709452737,9.8478,189.1,日跌幅偏离值达到7%的前5只证券,2026-06-18
1182,605318,法狮龙,112.86,-10.0,0,1,0.0,89742925.0,-89742925.0,782384972,-11.470430569569,5.3626,141.9,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2026-06-30
1183,300319,麦捷科技,27.76,20.0173,1,3,217217836.16,308704448.32,-91486612.16,4580026079,-1.997512908922,21.1906,236.31,日涨幅达到15%的前5只证券,2026-06-18
1184,002421,达实智能,4.97,9.9558,0,2,17436800.12,110379578.36,-92942778.24,2740164173,-3.391868967407,28.6609,99.57,日换手率达到20%的前5只证券,2026-06-02
1185,000060,中金岭南,7.93,-9.9886,4,3,189030657.85,282591454.5,-93560796.65,3846140613,-2.432589082515,10.3973,352.18,日跌幅偏离值达到7%的前5只证券,2026-06-23
1186,688549,中巨芯,25.05,10.5472,0,1,0.0,93716145.77,-93716145.77,4491635200,-2.086459420614,30.8232,147.62,有价格涨跌幅限制的日换手率达到30%的前五只证券,2026-06-10
1187,002137,实益达,10.7,-0.8341,0,3,23989708.92,118619453.32,-94629744.4,1553122655,-6.092870005814,35.148,42.42,日换手率达到20%的前5只证券,2026-06-10
1188,301373,凌玮科技,195.17,14.1278,4,4,862265752.39,957307842.27,-95042089.88,5798597814,-1.639052973299,24.9846,79.6,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-06-17
1189,000582,北部湾港,13.42,-9.9933,2,3,85802671.97,181076786.87,-95274114.9,2327123555,-4.094072044232,7.6321,289.45,日跌幅偏离值达到7%的前5只证券,2026-06-04
1190,300737,科顺股份,7.11,-20.0225,0,4,22141921.0,118233113.26,-96091192.26,1099078453,-8.742887461556,16.1425,63.06,日跌幅达到15%的前5只证券,2026-06-08
1191,002354,天娱数科,8.03,-9.9776,1,2,69674375.0,165809753.2,-96135378.2,3593423905,-2.675314150001,26.9704,130.54,日换手率达到20%的前5只证券,2026-06-25
1192,002354,天娱数科,8.03,-9.9776,1,2,69674375.0,165809753.2,-96135378.2,3593423905,-2.675314150001,26.9704,130.54,日跌幅偏离值达到7%的前5只证券,2026-06-25
1193,605488,福莱新材,30.41,-9.9763,0,1,0.0,99896512.64,-99896512.64,490343520,-20.372760843255,5.6754,84.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2026-06-22
1194,688596,正帆科技,65.95,17.307,1,1,135436549.79,235897669.7,-100461119.91,6382669500,-1.573967129428,22.6601,193.98,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2026-06-29
1195,688167,炬光科技,398.26,20.0012,0,1,0.0,101722612.33,-101722612.33,4239342300,-2.399490419304,8.6661,518.29,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-15
1196,603285,键邦股份,51.9,-4.6482,1,2,24986162.0,128527323.77,-103541161.77,746191924,-13.875942427112,23.4449,32.33,有价格涨跌幅限制的日换手率达到20%的前五只证券,2026-06-22
1197,002580,圣阳股份,26.96,0.936,0,2,2092860.0,107536114.92,-105443254.92,4350657767,-2.423616394739,35.2511,121.95,日换手率达到20%的前5只证券,2026-06-02
1198,300319,麦捷科技,31.63,13.9409,1,2,469210654.44,575196249.86,-105985595.42,12621734407,-0.83970706404,31.1303,269.26,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-06-22
1199,301563,云汉芯城,204.77,6.5401,1,4,52882789.53,161792368.28,-108909578.75,1363461911,-7.987724326683,35.2302,39.18,日换手率达到30%的前5只证券,2026-06-09
1200,002943,宇晶股份,74.5,-10.0024,3,2,49809469.52,159153608.56,-109344139.04,801696131,-13.639100254059,7.1272,108.5,日跌幅偏离值达到7%的前5只证券,2026-06-01
1201,300721,怡达股份,41.29,11.7154,4,4,111469773.41,221111039.4,-109641265.99,1833329835,-5.980444102138,34.1068,57.13,日换手率达到30%的前5只证券,2026-06-29
1202,002851,麦格米特,178.9,9.3253,3,4,1120042330.14,1229736669.14,-109694339.0,18713912188,-0.586164655995,13.5479,819.81,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-17
1203,688503,聚和材料,132.7,19.8735,0,1,0.0,110240493.75,-110240493.75,7827973900,-1.408288979477,15.4227,321.18,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2026-06-30
1204,002916,深南电路,444.27,10.0005,1,3,222961562.07,333600931.6,-110639369.53,5194632556,-2.129878645646,1.8102,2953.55,日涨幅偏离值达到7%的前5只证券,2026-06-17
1205,300283,温州宏丰,17.16,-15.1755,3,5,163145428.0,274058440.8,-110913012.8,2275485186,-4.874257739949,32.2209,65.19,日跌幅达到15%的前5只证券,2026-06-11
1206,300283,温州宏丰,17.16,-15.1755,3,5,163145428.0,274058440.8,-110913012.8,2275485186,-4.874257739949,32.2209,65.19,日换手率达到30%的前5只证券,2026-06-11
1207,601636,旗滨集团,8.67,10.0254,1,2,44624684.18,155670687.8,-111046003.62,1771721822,-6.267688428347,2.1978,256.52,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-17
1208,600378,昊华科技,63.89,10.0034,1,1,102971024.95,214667383.05,-111696358.1,8608313967,-1.297540476895,7.4436,685.26,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-11
1209,688484,南芯科技,52.67,20.0046,0,1,0.0,112694134.98,-112694134.98,1949717100,-5.780024957467,9.194,225.25,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-16
1210,001203,大中矿业,37.33,-9.0178,2,3,32178269.85,147428823.5,-115250553.65,1439583417,-8.005826705768,2.9125,487.52,日跌幅偏离值达到7%的前5只证券,2026-06-16
1211,688515,裕太微,271.6,13.7353,0,1,0.0,116288372.04,-116288372.04,4321049600,-2.691206600359,20.6055,135.31,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2026-06-22
1212,688167,炬光科技,338.86,20.0014,0,2,0.0,120683205.84,-120683205.84,1821667300,-6.624876333895,4.1876,440.99,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-11
1213,603271,永杰新材,54.4,9.4347,0,1,0.0,121453481.49,-121453481.49,1357942986,-8.943930838198,19.2671,51.45,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-17
1214,300319,麦捷科技,31.63,13.9409,2,2,360951127.17,482736197.51,-121785070.34,8041708328,-1.51441789944,31.1303,269.26,日换手率达到30%的前5只证券,2026-06-22
1215,603773,沃格光电,122.4,3.013,0,1,0.0,123694816.88,-123694816.88,3959351229,-3.124118314486,14.8322,274.98,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2026-06-04
1216,603618,杭电股份,51.73,9.9936,0,2,0.0,125346381.88,-125346381.88,3355063717,-3.736035808944,4.4835,357.65,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-17
1217,002859,洁美科技,94.39,8.8446,2,2,208313327.69,333673158.45,-125359830.76,8333016645,-1.504375139287,7.9707,383.13,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-04
1218,600353,旭光电子,45.6,5.6044,0,2,0.0,126021627.21,-126021627.21,3070193132,-4.104680773874,8.7998,377.94,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2026-06-30
1219,688233,神工股份,194.33,20.0012,1,2,327119362.78,453701327.0,-126581964.22,4201717100,-3.012624629583,13.105,330.96,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-29
1220,000725,京东方A,6.71,10.0,0,1,147874970.48,274892234.61,-127017264.13,12134264342,-1.046765263637,5.245,2373.13,日涨幅偏离值达到7%的前5只证券,2026-06-17
1221,002051,中工国际,10.56,-9.7436,0,4,11721459.0,138968830.04,-127247371.04,1510172890,-8.426013463929,11.1006,129.51,日振幅值达到15%的前5只证券,2026-06-12
1222,600353,旭光电子,48.8,5.6048,0,1,0.0,131454080.53,-131454080.53,9147336587,-1.437074926453,18.7979,404.46,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-23
1223,688323,瑞华泰,39.9,11.5772,0,1,0.0,133254335.84,-133254335.84,2642765100,-5.042231556637,17.4654,71.82,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2026-06-10
1224,002969,嘉美包装,16.79,-9.9732,0,4,36407939.05,170578396.59,-134170457.54,2056006648,-6.525779363141,10.2034,183.47,日跌幅偏离值达到7%的前5只证券,2026-06-05
1225,002969,嘉美包装,16.79,-9.9732,0,4,36407939.05,170578396.59,-134170457.54,2056006648,-6.525779363141,10.2034,183.47,日振幅值达到15%的前5只证券,2026-06-05
1226,600246,万通发展,18.47,-7.5113,0,1,0.0,134526173.53,-134526173.53,3744775888,-3.592369144468,10.4857,349.16,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2026-06-29
1227,000539,粤电力A,9.4,2.9573,2,3,118664844.66,253865291.8,-135200447.14,4124812857,-3.277735301629,18.1421,240.21,日振幅值达到15%的前5只证券,2026-06-03
1228,603459,红板科技,78.8,-6.0675,0,3,0.0,140966318.38,-140966318.38,1363789957,-10.336365776596,21.7995,62.29,有价格涨跌幅限制的日换手率达到20%的前五只证券,2026-06-11
1229,002579,中京电子,20.5,-10.0088,2,3,91828309.36,234991452.79,-143163143.43,2666219473,-5.369518334097,21.5058,119.6,日跌幅偏离值达到7%的前5只证券,2026-06-29
1230,600489,中金黄金,20.03,-10.018,1,2,42412719.05,185811188.4,-143398469.35,2489389258,-5.760387568524,2.4938,970.92,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2026-06-23
1231,002297,博云新材,32.82,5.1923,2,3,443328210.95,587470288.02,-144142077.07,7239688686,-1.990998277989,38.3956,188.09,日换手率达到20%的前5只证券,2026-06-23
1232,688593,新相微,35.78,19.9866,0,1,0.0,144185891.67,-144185891.67,1262494400,-11.420715344955,8.2115,164.42,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-06-24
1233,603267,鸿远电子,67.32,-10.0,0,4,0.0,145221375.34,-145221375.34,1382709827,-10.502664586906,8.6571,155.56,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2026-06-08
1234,603688,石英股份,70.89,-6.9074,0,1,0.0,145415664.54,-145415664.54,4428400935,-3.283705939783,10.8104,384.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2026-06-12
1235,002407,多氟多,42.66,10.0052,1,3,143955224.59,291427917.13,-147472692.54,7905671482,-1.865403753189,17.9604,460.2,日涨幅偏离值达到7%的前5只证券,2026-06-22
1236,002971,和远气体,59.24,4.3325,2,3,98212458.78,246567354.0,-148354895.22,2638834113,-5.621986410178,28.3328,92.65,日换手率达到20%的前5只证券,2026-06-16
1237,600141,兴发集团,47.48,10.0093,0,1,0.0,149207170.65,-149207170.65,8752235192,-1.704789318121,10.0788,570.59,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-25
1238,600707,彩虹股份,16.89,10.0326,0,1,0.0,149836747.53,-149836747.53,13644782357,-1.098124862747,5.9029,605.96,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-30
1239,002138,顺络电子,61.23,10.0072,3,4,448737554.39,599921283.81,-151183729.42,5756210081,-2.626445652479,12.8396,463.2,日涨幅偏离值达到7%的前5只证券,2026-06-09
1240,001339,智微智能,126.93,10.0009,2,4,187449899.0,339440178.39,-151990279.39,3261958419,-4.659479363829,6.2205,158.07,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-18
1241,001203,大中矿业,34.36,-7.9561,3,4,84243500.97,239219436.92,-154975935.95,1740525744,-8.903972634949,3.7736,448.73,日跌幅偏离值达到7%的前5只证券,2026-06-17
1242,002281,光迅科技,266.2,10.0,1,3,391472163.6,548414535.5,-156942371.9,10477798877,-1.497856312594,5.2489,2077.69,日涨幅偏离值达到7%的前5只证券,2026-06-18
1243,603608,天创时尚,26.39,7.9346,0,1,0.0,160003332.72,-160003332.72,3177538059,-5.035449764852,11.626,110.77,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-12
1244,688143,长盈通,180.0,-16.2791,2,4,252923222.16,412976184.33,-160052962.17,5659043300,-2.828268908457,10.2799,220.27,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,2026-06-29
1245,001896,豫能控股,21.56,10.0,0,2,47665664.42,208194103.57,-160528439.15,5636835631,-2.847846729239,18.8955,328.96,日涨幅偏离值达到7%的前5只证券,2026-06-09
1246,001896,豫能控股,21.56,10.0,0,2,47665664.42,208194103.57,-160528439.15,5636835631,-2.847846729239,18.8955,328.96,日振幅值达到15%的前5只证券,2026-06-09
1247,002138,顺络电子,55.66,0.0899,4,3,957524284.23,1120374333.14,-162850048.91,14363375700,-1.133786738656,16.7995,421.07,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-06-08
1248,002842,翔鹭钨业,52.49,9.9958,3,4,206448730.6,370245448.0,-163796717.4,3873967081,-4.228139113606,28.4348,140.92,日换手率达到20%的前5只证券,2026-06-22
1249,603135,中重科技,15.43,9.9786,1,4,22274200.9,186707327.15,-164433126.25,1583991306,-10.380936159633,11.9808,97.14,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-06-08
1250,601600,中国铝业,10.9,-9.2423,0,1,0.0,165047546.02,-165047546.02,6006744051,-2.747703991025,4.0955,1435.9,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2026-06-04
1251,000776,广发证券,22.7,9.9806,1,1,141518897.75,317522152.0,-176003254.25,4319620295,-4.074507531454,3.3002,1340.22,日涨幅偏离值达到7%的前5只证券,2026-06-22
1252,688056,莱伯泰科,70.12,13.4628,2,2,940257100.0,1117214600.0,-176957500.0,3100140100,-5.708048484648,9.9873,47.3,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,2026-06-16
1253,002943,宇晶股份,48.63,-4.9453,4,4,131632716.74,310555359.9,-178922643.16,1258840139,-14.213293460926,13.2226,91.84,日振幅值达到15%的前5只证券,2026-06-29
1254,002407,多氟多,38.19,9.9942,0,2,0.0,179102044.38,-179102044.38,7919655775,-2.261487739724,20.1314,411.98,日涨幅偏离值达到7%的前5只证券,2026-06-11
1255,603067,振华股份,32.65,-10.0055,0,2,0.0,179222285.89,-179222285.89,1335118752,-13.42369625335,5.2697,246.68,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2026-06-08
